Name,Clean_Company_Maturity,WKN,URL,ISIN,Company + Kupon and Maturity,Company,Kupon_Maturity,Coupon,Maturity_Start,Maturity_End,is_green
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 2,55% 23/26",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 2 55 23 26,DW6C1Q,https://www.boerse-frankfurt.de/anleihe/de000dw6c1q8-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-55-23-26,de000dw6c1q8,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-55-23-26,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,2 55 23 26,2.55,23,26,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 2,65% 23/28",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 2 65 23 28,DW6C1R,https://www.boerse-frankfurt.de/anleihe/de000dw6c1r6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-65-23-28,de000dw6c1r6,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-65-23-28,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,2 65 23 28,2.65,23,28,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 2,75% 23/27",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 2 75 23 27,DW6C1S,https://www.boerse-frankfurt.de/anleihe/de000dw6c3t8-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-75-23-27,de000dw6c3t8,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-75-23-27,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,2 75 23 27,2.75,23,27,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 2,75% 23/27",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 2 75 23 27,DW6C1S,https://www.boerse-frankfurt.de/anleihe/de000dw6c1s4-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-75-23-27,de000dw6c1s4,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-75-23-27,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,2 75 23 27,2.75,23,27,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 4% 23/31",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 4 23 31,DW6C1U,https://www.boerse-frankfurt.de/anleihe/de000dw6dam4-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-23-31,de000dw6dam4,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-23-31,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,4 23 31,4,23,31,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,4% 23/26",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 4 23 26,DW6C1W,https://www.boerse-frankfurt.de/anleihe/de000dw6c1w6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-4-23-26,de000dw6c1w6,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-4-23-26,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 4 23 26,3.4,23,26,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,4% 23/26",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 4 23 26,DW6C1W,https://www.boerse-frankfurt.de/anleihe/de000dw6c649-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-4-23-26,de000dw6c649,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-4-23-26,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 4 23 26,3.4,23,26,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,4% 23/26",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 4 23 26,DW6C1W,https://www.boerse-frankfurt.de/anleihe/de000dj9adc6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-4-23-26,de000dj9adc6,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-4-23-26,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 4 23 26,3.4,23,26,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 4,37% 23/32",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 4 37 23 32,DW6C21,https://www.boerse-frankfurt.de/anleihe/de000dw6c219-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-37-23-32,de000dw6c219,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-37-23-32,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,4 37 23 32,4.37,23,32,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 4,33% 23/32",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 4 33 23 32,DW6C22,https://www.boerse-frankfurt.de/anleihe/de000dw6c227-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-33-23-32,de000dw6c227,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-33-23-32,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,4 33 23 32,4.33,23,32,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 4,29% 23/29",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 4 29 23 29,DW6C24,https://www.boerse-frankfurt.de/anleihe/de000dw6c243-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-29-23-29,de000dw6c243,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-29-23-29,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,4 29 23 29,4.29,23,29,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,37% 23/35",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 37 23 35,DW6C25,https://www.boerse-frankfurt.de/anleihe/de000dw6c250-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-37-23-35,de000dw6c250,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-37-23-35,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 37 23 35,3.37,23,35,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 4,18% 23/28",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 4 18 23 28,DW6C26,https://www.boerse-frankfurt.de/anleihe/de000dw6c268-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-18-23-28,de000dw6c268,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-18-23-28,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,4 18 23 28,4.18,23,28,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 4,41% 23/36",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 4 41 23 36,DW6C27,https://www.boerse-frankfurt.de/anleihe/de000dw6c276-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-41-23-36,de000dw6c276,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-41-23-36,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,4 41 23 36,4.41,23,36,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,1% 23/26",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 1 23 26,DW6C29,https://www.boerse-frankfurt.de/anleihe/de000dw6c292-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-1-23-26,de000dw6c292,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-1-23-26,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 1 23 26,3.1,23,26,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,1% 23/26",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 1 23 26,DW6C29,https://www.boerse-frankfurt.de/anleihe/de000dj9aah1-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-1-23-26,de000dj9aah1,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-1-23-26,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 1 23 26,3.1,23,26,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,77% 23/27",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 77 23 27,DW6C2H,https://www.boerse-frankfurt.de/anleihe/de000dw6c2h5-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-77-23-27,de000dw6c2h5,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-77-23-27,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 77 23 27,3.77,23,27,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 2,871% 23/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 2 871 23 30,DW6C2K,https://www.boerse-frankfurt.de/anleihe/de000dw6c2k9-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-871-23-30,de000dw6c2k9,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-871-23-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,2 871 23 30,2.871,23,30,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 4,28% 23/33",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 4 28 23 33,DW6C2L,https://www.boerse-frankfurt.de/anleihe/de000dw6c2l7-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-28-23-33,de000dw6c2l7,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-28-23-33,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,4 28 23 33,4.28,23,33,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,25% 23/28",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 25 23 28,DW6C2X,https://www.boerse-frankfurt.de/anleihe/de000dw6c2x2-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-25-23-28,de000dw6c2x2,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-25-23-28,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 25 23 28,3.25,23,28,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,25% 23/28",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 25 23 28,DW6C2X,https://www.boerse-frankfurt.de/anleihe/de000dw6c9x7-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-25-23-28,de000dw6c9x7,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-25-23-28,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 25 23 28,3.25,23,28,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,25% 23/28",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 25 23 28,DW6C2X,https://www.boerse-frankfurt.de/anleihe/de000dw6c7w3-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-25-23-28,de000dw6c7w3,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-25-23-28,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 25 23 28,3.25,23,28,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,25% 23/28",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 25 23 28,DW6C2X,https://www.boerse-frankfurt.de/anleihe/de000dw6c7q5-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-25-23-28,de000dw6c7q5,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-25-23-28,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 25 23 28,3.25,23,28,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,25% 23/28",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 25 23 28,DW6C2X,https://www.boerse-frankfurt.de/anleihe/de000dw6c6h6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-25-23-28,de000dw6c6h6,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-25-23-28,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 25 23 28,3.25,23,28,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,25% 23/28",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 25 23 28,DW6C2X,https://www.boerse-frankfurt.de/anleihe/de000dj9abs6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-25-23-28,de000dj9abs6,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-25-23-28,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 25 23 28,3.25,23,28,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 2,8% 23/26",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 2 8 23 26,DW6C36,https://www.boerse-frankfurt.de/anleihe/de000dw6c367-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-8-23-26,de000dw6c367,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-8-23-26,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,2 8 23 26,2.8,23,26,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 2,8% 23/26",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 2 8 23 26,DW6C36,https://www.boerse-frankfurt.de/anleihe/de000dj9adq6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-8-23-26,de000dj9adq6,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-8-23-26,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,2 8 23 26,2.8,23,26,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,4% 23/33",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 4 23 33,DW6C3C,https://www.boerse-frankfurt.de/anleihe/de000dw6c3c4-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-4-23-33,de000dw6c3c4,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-4-23-33,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 4 23 33,3.4,23,33,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,7% 23/27",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 7 23 27,DW6C3E,https://www.boerse-frankfurt.de/anleihe/de000dw6c3e0-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-7-23-27,de000dw6c3e0,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-7-23-27,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 7 23 27,3.7,23,27,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 4,16% 23/26",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 4 16 23 26,DW6C3N,https://www.boerse-frankfurt.de/anleihe/de000dw6c3n1-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-16-23-26,de000dw6c3n1,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-16-23-26,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,4 16 23 26,4.16,23,26,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 2,6% 23/26",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 2 6 23 26,DW6C3R,https://www.boerse-frankfurt.de/anleihe/de000dw6c3r2-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-6-23-26,de000dw6c3r2,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-6-23-26,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,2 6 23 26,2.6,23,26,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 4,2% 23/32",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 4 2 23 32,DW6C3U,https://www.boerse-frankfurt.de/anleihe/de000dw6c3u6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-2-23-32,de000dw6c3u6,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-2-23-32,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,4 2 23 32,4.2,23,32,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,2% 23/29",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 2 23 29,DW6C3V,https://www.boerse-frankfurt.de/anleihe/de000dw6c3v4-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-2-23-29,de000dw6c3v4,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-2-23-29,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 2 23 29,3.2,23,29,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,394% 23/33",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 394 23 33,DW6C45,https://www.boerse-frankfurt.de/anleihe/de000dw6c458-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-394-23-33,de000dw6c458,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-394-23-33,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 394 23 33,3.394,23,33,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 4% 23/29",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 4 23 29,DW6C46,https://www.boerse-frankfurt.de/anleihe/de000dw6c466-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-23-29,de000dw6c466,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-23-29,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,4 23 29,4,23,29,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,6% 23/28",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 6 23 28,DW6C47,https://www.boerse-frankfurt.de/anleihe/de000dw6c474-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-6-23-28,de000dw6c474,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-6-23-28,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 6 23 28,3.6,23,28,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,748% 23/31",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 748 23 31,DW6C49,https://www.boerse-frankfurt.de/anleihe/de000dw6c490-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-748-23-31,de000dw6c490,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-748-23-31,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 748 23 31,3.748,23,31,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3% 23/26",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 23 26,DW6C4J,https://www.boerse-frankfurt.de/anleihe/de000dw6c4j7-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-23-26,de000dw6c4j7,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-23-26,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 23 26,3,23,26,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3% 23/26",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 23 26,DW6C4J,https://www.boerse-frankfurt.de/anleihe/de000dw6c5r7-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-23-26,de000dw6c5r7,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-23-26,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 23 26,3,23,26,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,15% 23/28",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 15 23 28,DW6C4K,https://www.boerse-frankfurt.de/anleihe/de000dw6c4k5-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-15-23-28,de000dw6c4k5,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-15-23-28,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 15 23 28,3.15,23,28,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,55% 23/29",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 55 23 29,DW6C4M,https://www.boerse-frankfurt.de/anleihe/de000dw6c4m1-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-55-23-29,de000dw6c4m1,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-55-23-29,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 55 23 29,3.55,23,29,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,55% 23/29",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 55 23 29,DW6C4M,https://www.boerse-frankfurt.de/anleihe/de000dw6c9a5-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-55-23-29,de000dw6c9a5,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-55-23-29,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 55 23 29,3.55,23,29,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,6% 23/38",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 6 23 38,DW6C4N,https://www.boerse-frankfurt.de/anleihe/de000dw6c4n9-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-6-23-38,de000dw6c4n9,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-6-23-38,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 6 23 38,3.6,23,38,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,02% 23/27",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 02 23 27,DW6C4S,https://www.boerse-frankfurt.de/anleihe/de000dw6c4s8-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-02-23-27,de000dw6c4s8,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-02-23-27,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 02 23 27,3.02,23,27,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 2,75% 23/26",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 2 75 23 26,DW6C4W,https://www.boerse-frankfurt.de/anleihe/de000dw6c4w0-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-75-23-26,de000dw6c4w0,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-75-23-26,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,2 75 23 26,2.75,23,26,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,248% 23/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 248 23 30,DW6C4Y,https://www.boerse-frankfurt.de/anleihe/de000dw6c4y6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-248-23-30,de000dw6c4y6,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-248-23-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 248 23 30,3.248,23,30,0
